genus,speciesname,record_id,month,day,year,plot,species,sex,wgt
Dipodomys,sp.,19604,1,9,1992,8,DX,"",""
Dipodomys,sp.,19746,2,8,1992,14,DX,"",""
Dipodomys,sp.,19831,3,8,1992,8,DX,"",""
Dipodomys,sp.,19832,3,8,1992,13,DX,"",""
Dipodomys,sp.,19915,4,5,1992,13,DX,"",""
Dipodomys,sp.,20037,5,30,1992,1,DX,"",""
Dipodomys,sp.,20221,7,31,1992,14,DX,"",""
Dipodomys,sp.,20332,9,26,1992,17,DX,"",""
Dipodomys,sp.,20377,9,27,1992,9,DX,"",""
Dipodomys,sp.,20446,10,18,1992,2,DX,"",""
Dipodomys,sp.,20522,12,21,1992,17,DX,"",""
Dipodomys,sp.,20625,1,25,1993,5,DX,"",""
Dipodomys,sp.,21035,8,19,1993,12,DX,"",""
Dipodomys,sp.,21308,12,15,1993,14,DX,"",""
Dipodomys,sp.,21420,2,22,1994,9,DX,"",""
Dipodomys,sp.,21981,12,5,1994,9,DX,"",""
Dipodomys,sp.,22277,4,30,1995,4,DX,"",""
Dipodomys,sp.,23184,12,22,1995,15,DX,"",""
Dipodomys,sp.,23192,12,22,1995,16,DX,"",""
Dipodomys,sp.,23411,2,25,1996,9,DX,"",""
Dipodomys,sp.,2706,3,9,1980,4,DX,"",""
Dipodomys,sp.,28579,9,20,1998,4,DX,"",""
Dipodomys,sp.,28777,10,25,1998,11,DX,"",""
Dipodomys,sp.,29788,6,13,1999,11,DX,"",""
Dipodomys,sp.,29790,6,13,1999,9,DX,"",""
Dipodomys,sp.,29894,10,9,1999,21,DX,"",""
Dipodomys,sp.,30378,2,6,2000,11,DX,"",""
Dipodomys,sp.,30449,3,4,2000,12,DX,"",""
Dipodomys,sp.,30476,3,4,2000,17,DX,"",""
Dipodomys,sp.,31066,7,2,2000,14,DX,"",""
Dipodomys,sp.,33183,11,18,2001,8,DX,"",""
Dipodomys,sp.,35511,12,31,2002,11,DX,"",""
Dipodomys,sp.,8173,8,15,1983,22,DX,"",""
Neotoma,albigula,1,7,16,1977,2,NA,M,""
Neotoma,albigula,10085,3,17,1985,3,NA,F,153
Neotoma,albigula,10173,4,20,1985,24,NA,M,138
Neotoma,albigula,10282,4,21,1985,3,NA,M,103
Neotoma,albigula,1029,6,9,1978,18,NA,M,232
Neotoma,albigula,10374,5,23,1985,24,NA,F,116
Neotoma,albigula,10382,5,23,1985,24,NA,M,190
Neotoma,albigula,10402,5,23,1985,18,NA,M,136
Neotoma,albigula,10454,6,15,1985,12,NA,M,166
Neotoma,albigula,10465,6,15,1985,12,NA,M,183
Neotoma,albigula,10537,7,23,1985,20,NA,F,111
Neotoma,albigula,10538,7,23,1985,17,NA,M,123
Neotoma,albigula,10572,7,23,1985,17,NA,F,177
Neotoma,albigula,10574,7,23,1985,12,NA,"",""
Neotoma,albigula,10589,7,24,1985,13,NA,M,125
Neotoma,albigula,106,8,20,1977,12,NA,"",""
Neotoma,albigula,10606,7,24,1985,2,NA,F,91
Neotoma,albigula,10617,7,24,1985,2,NA,M,186
Neotoma,albigula,10627,7,24,1985,2,NA,F,174
Neotoma,albigula,10629,7,24,1985,9,NA,M,124
Neotoma,albigula,10646,8,19,1985,12,NA,M,181
Neotoma,albigula,10655,8,19,1985,14,NA,F,101
Neotoma,albigula,10656,8,19,1985,18,NA,M,""
Neotoma,albigula,10660,8,19,1985,20,NA,F,139
Neotoma,albigula,10668,8,19,1985,22,NA,M,113
Neotoma,albigula,10671,8,19,1985,20,NA,"",""
Neotoma,albigula,10673,8,19,1985,17,NA,F,165
Neotoma,albigula,10677,8,19,1985,20,NA,M,131
Neotoma,albigula,10691,8,20,1985,3,NA,M,157
Neotoma,albigula,107,8,20,1977,18,NA,"",""
Neotoma,albigula,10720,8,20,1985,2,NA,F,106
Neotoma,albigula,10740,9,21,1985,12,NA,M,155
Neotoma,albigula,10760,9,21,1985,20,NA,F,162
Neotoma,albigula,10775,9,21,1985,17,NA,F,168
Neotoma,albigula,10780,9,22,1985,3,NA,"",""
Neotoma,albigula,1081,7,8,1978,14,NA,M,113
Neotoma,albigula,1083,7,8,1978,3,NA,F,115
Neotoma,albigula,10844,10,12,1985,12,NA,M,178
Neotoma,albigula,10863,10,12,1985,14,NA,F,119
Neotoma,albigula,1087,7,8,1978,3,NA,M,190
Neotoma,albigula,10883,10,12,1985,17,NA,F,162
Neotoma,albigula,10923,10,13,1985,2,NA,F,136
Neotoma,albigula,10949,10,13,1985,2,NA,F,148
Neotoma,albigula,10962,11,16,1985,12,NA,M,192
Neotoma,albigula,10993,11,16,1985,14,NA,F,129
Neotoma,albigula,11007,11,16,1985,17,NA,F,168
Neotoma,albigula,11014,11,17,1985,3,NA,F,146
Neotoma,albigula,11135,12,7,1985,17,NA,F,174
Neotoma,albigula,11151,12,8,1985,3,NA,F,150
Neotoma,albigula,11174,12,8,1985,3,NA,M,225
Neotoma,albigula,1119,8,4,1978,12,NA,M,189
Neotoma,albigula,11215,12,8,1985,2,NA,F,160
Neotoma,albigula,11232,3,8,1986,12,NA,F,170
Neotoma,albigula,11265,3,8,1986,14,NA,F,188
Neotoma,albigula,11281,3,8,1986,17,NA,"",185
Neotoma,albigula,11302,3,9,1986,3,NA,F,173
Neotoma,albigula,1131,8,4,1978,20,NA,F,179
Neotoma,albigula,11329,3,9,1986,2,NA,M,240
Neotoma,albigula,11356,4,12,1986,14,NA,F,180
Neotoma,albigula,11367,4,12,1986,17,NA,F,192
Neotoma,albigula,11369,4,12,1986,17,NA,M,99
Neotoma,albigula,11395,4,13,1986,3,NA,F,176
Neotoma,albigula,11398,4,13,1986,3,NA,"",102
Neotoma,albigula,11436,5,10,1986,12,NA,F,91
Neotoma,albigula,11441,5,10,1986,12,NA,F,98
Neotoma,albigula,11447,5,10,1986,12,NA,F,205
Neotoma,albigula,1146,8,4,1978,17,NA,F,149
Neotoma,albigula,11473,5,10,1986,14,NA,F,180
Neotoma,albigula,11476,5,10,1986,20,NA,F,""
Neotoma,albigula,11494,5,11,1986,13,NA,M,123
Neotoma,albigula,11496,5,11,1986,2,NA,F,163
Neotoma,albigula,11498,5,11,1986,2,NA,F,82
Neotoma,albigula,11500,5,11,1986,3,NA,M,138
Neotoma,albigula,11529,5,11,1986,9,NA,M,198
Neotoma,albigula,11543,6,4,1986,24,NA,F,138
Neotoma,albigula,11549,6,4,1986,12,NA,F,185
Neotoma,albigula,11560,6,4,1986,20,NA,F,68
Neotoma,albigula,11566,6,4,1986,20,NA,F,""
Neotoma,albigula,11567,6,4,1986,21,NA,F,98
Neotoma,albigula,11575,6,4,1986,14,NA,F,183
Neotoma,albigula,11581,6,4,1986,17,NA,F,182
Neotoma,albigula,11586,6,5,1986,3,NA,F,174
Neotoma,albigula,11592,6,5,1986,3,NA,M,123
Neotoma,albigula,11611,6,5,1986,2,NA,F,110
Neotoma,albigula,11628,6,5,1986,2,NA,M,227
Neotoma,albigula,1164,8,5,1978,2,NA,M,199
Neotoma,albigula,11650,7,3,1986,14,NA,F,188
Neotoma,albigula,11651,7,3,1986,12,NA,F,134
Neotoma,albigula,11662,7,3,1986,20,NA,F,214
Neotoma,albigula,11668,7,3,1986,17,NA,F,70
Neotoma,albigula,1168,8,5,1978,15,NA,F,196
Neotoma,albigula,11691,7,4,1986,13,NA,F,182
Neotoma,albigula,11704,7,4,1986,11,NA,M,113
Neotoma,albigula,11709,7,4,1986,2,NA,F,184
Neotoma,albigula,11743,8,9,1986,14,NA,F,101
Neotoma,albigula,11744,8,9,1986,12,NA,M,180
Neotoma,albigula,11754,8,9,1986,14,NA,F,184
Neotoma,albigula,11762,8,9,1986,17,NA,M,116
Neotoma,albigula,11828,9,6,1986,20,NA,F,196
Neotoma,albigula,11838,9,6,1986,17,NA,M,131
Neotoma,albigula,11848,9,7,1986,3,NA,F,172
Neotoma,albigula,11877,9,7,1986,2,NA,M,202
Neotoma,albigula,11879,9,7,1986,2,NA,F,135
Neotoma,albigula,11887,9,7,1986,2,NA,M,177
Neotoma,albigula,11908,10,4,1986,20,NA,F,183
Neotoma,albigula,11914,10,4,1986,17,NA,M,142
Neotoma,albigula,11928,10,5,1986,13,NA,F,180
Neotoma,albigula,11934,10,5,1986,11,NA,F,94
Neotoma,albigula,11950,10,5,1986,13,NA,M,176
Neotoma,albigula,11953,10,5,1986,2,NA,M,221
Neotoma,albigula,1197,9,3,1978,12,NA,F,158
Neotoma,albigula,11997,11,15,1986,18,NA,M,167
Neotoma,albigula,1204,9,3,1978,12,NA,M,189
Neotoma,albigula,12058,11,16,1986,9,NA,M,144
Neotoma,albigula,12082,12,14,1986,12,NA,M,210
Neotoma,albigula,121,8,21,1977,15,NA,"",""
Neotoma,albigula,12102,12,14,1986,14,NA,M,204
Neotoma,albigula,12103,12,14,1986,18,NA,M,216
Neotoma,albigula,12120,12,15,1986,3,NA,F,177
Neotoma,albigula,12186,1,31,1987,12,NA,F,164
Neotoma,albigula,1220,9,3,1978,20,NA,F,181
Neotoma,albigula,12200,1,31,1987,14,NA,F,80
Neotoma,albigula,12212,1,31,1987,14,NA,F,184
Neotoma,albigula,12213,1,31,1987,14,NA,F,75
Neotoma,albigula,12227,1,31,1987,17,NA,M,202
Neotoma,albigula,12297,2,1,1987,9,NA,M,152
Neotoma,albigula,12299,2,1,1987,2,NA,M,253
Neotoma,albigula,12371,3,1,1987,18,NA,F,115
Neotoma,albigula,12381,3,1,1987,18,NA,M,204
Neotoma,albigula,12390,3,2,1987,3,NA,F,176
Neotoma,albigula,12441,3,2,1987,1,NA,F,170
Neotoma,albigula,12458,3,2,1987,2,NA,M,259
Neotoma,albigula,12477,4,4,1987,12,NA,M,196
Neotoma,albigula,12483,4,4,1987,17,NA,F,162
Neotoma,albigula,1250,9,4,1978,3,NA,F,141
Neotoma,albigula,12506,4,4,1987,14,NA,F,210
Neotoma,albigula,12514,4,4,1987,18,NA,F,128
Neotoma,albigula,12550,4,6,1987,3,NA,F,199
Neotoma,albigula,12580,4,6,1987,1,NA,M,99
Neotoma,albigula,12602,4,6,1987,2,NA,M,260
Neotoma,albigula,1261,9,4,1978,2,NA,M,197
Neotoma,albigula,12616,4,25,1987,18,NA,F,148
Neotoma,albigula,12622,4,25,1987,12,NA,M,234
Neotoma,albigula,12640,4,25,1987,14,NA,F,211
Neotoma,albigula,12668,4,25,1987,17,NA,F,171
Neotoma,albigula,12673,4,26,1987,3,NA,F,69
Neotoma,albigula,12678,4,26,1987,2,NA,M,79
Neotoma,albigula,12691,4,26,1987,9,NA,F,117
Neotoma,albigula,12703,4,26,1987,1,NA,F,63
Neotoma,albigula,12708,4,26,1987,2,NA,F,72
Neotoma,albigula,12721,4,26,1987,9,NA,M,247
Neotoma,albigula,12729,4,26,1987,2,NA,M,270
Neotoma,albigula,12739,5,28,1987,3,NA,F,192
Neotoma,albigula,12742,5,28,1987,3,NA,M,""
Neotoma,albigula,12748,5,28,1987,11,NA,F,150
Neotoma,albigula,12753,5,28,1987,13,NA,M,115
Neotoma,albigula,12756,5,28,1987,2,NA,F,99
Neotoma,albigula,12763,5,28,1987,24,NA,F,153
Neotoma,albigula,12795,5,28,1987,1,NA,F,169
Neotoma,albigula,12810,5,28,1987,1,NA,M,75
Neotoma,albigula,12819,5,28,1987,20,NA,F,220
Neotoma,albigula,12846,5,28,1987,17,NA,F,179
Neotoma,albigula,1285,9,4,1978,14,NA,M,118
Neotoma,albigula,12871,5,28,1987,2,NA,M,278
Neotoma,albigula,12873,5,28,1987,9,NA,F,177
Neotoma,albigula,12876,5,28,1987,22,NA,M,55
Neotoma,albigula,12924,6,30,1987,20,NA,F,80
Neotoma,albigula,12927,6,30,1987,20,NA,F,105
Neotoma,albigula,12932,6,30,1987,18,NA,M,72
Neotoma,albigula,12948,6,30,1987,17,NA,F,190
Neotoma,albigula,12968,7,1,1987,5,NA,F,171
Neotoma,albigula,12990,7,1,1987,1,NA,M,100
Neotoma,albigula,12997,7,1,1987,2,NA,F,136
Neotoma,albigula,13025,7,1,1987,2,NA,M,260
Neotoma,albigula,13031,7,1,1987,1,NA,F,118
Neotoma,albigula,13054,7,25,1987,12,NA,M,230
Neotoma,albigula,13093,7,25,1987,17,NA,F,68
Neotoma,albigula,13094,7,25,1987,22,NA,F,84
Neotoma,albigula,13108,7,26,1987,8,NA,M,134
Neotoma,albigula,13114,7,26,1987,2,NA,M,269
Neotoma,albigula,13146,7,26,1987,3,NA,F,79
Neotoma,albigula,13147,7,26,1987,1,NA,M,120
Neotoma,albigula,13169,7,26,1987,13,NA,M,128
Neotoma,albigula,13176,7,26,1987,4,NA,M,187
Neotoma,albigula,13182,7,26,1987,9,NA,M,108
Neotoma,albigula,13189,7,26,1987,1,NA,F,139
Neotoma,albigula,1319,10,7,1978,12,NA,"",""
Neotoma,albigula,13198,8,25,1987,24,NA,F,196
Neotoma,albigula,13233,8,25,1987,22,NA,F,110
Neotoma,albigula,13235,8,25,1987,17,NA,F,96
Neotoma,albigula,13241,8,25,1987,18,NA,M,142
Neotoma,albigula,13245,8,25,1987,21,NA,F,150
Neotoma,albigula,13259,8,26,1987,8,NA,F,120
Neotoma,albigula,13261,8,26,1987,13,NA,F,186
Neotoma,albigula,13270,8,26,1987,9,NA,F,90
Neotoma,albigula,13275,8,26,1987,2,NA,M,""
Neotoma,albigula,13292,8,26,1987,1,NA,F,133
Neotoma,albigula,13300,8,26,1987,13,NA,M,170
Neotoma,albigula,13326,8,26,1987,2,NA,F,146
Neotoma,albigula,13336,8,26,1987,11,NA,F,162
Neotoma,albigula,13346,9,26,1987,20,NA,F,100
Neotoma,albigula,13349,9,26,1987,12,NA,M,218
Neotoma,albigula,13351,9,26,1987,13,NA,F,182
Neotoma,albigula,13362,9,26,1987,6,NA,M,205
Neotoma,albigula,1337,10,7,1978,12,NA,"",""
Neotoma,albigula,13372,9,26,1987,24,NA,F,192
Neotoma,albigula,13377,9,26,1987,14,NA,F,204
Neotoma,albigula,13385,9,26,1987,20,NA,M,107
Neotoma,albigula,13391,9,26,1987,14,NA,M,106
Neotoma,albigula,13404,9,26,1987,22,NA,M,139
Neotoma,albigula,13412,9,26,1987,24,NA,M,160
Neotoma,albigula,13424,9,27,1987,15,NA,F,179
Neotoma,albigula,13429,9,27,1987,3,NA,M,140
Neotoma,albigula,13434,9,27,1987,2,NA,M,197
Neotoma,albigula,13435,9,27,1987,3,NA,M,179
Neotoma,albigula,13449,9,27,1987,11,NA,M,53
Neotoma,albigula,1345,10,7,1978,20,NA,"",""
Neotoma,albigula,13451,9,27,1987,7,NA,M,154
Neotoma,albigula,13461,9,27,1987,7,NA,F,170
Neotoma,albigula,13465,9,27,1987,2,NA,F,167
Neotoma,albigula,13469,9,27,1987,9,NA,M,191
Neotoma,albigula,13476,9,27,1987,2,NA,F,146
Neotoma,albigula,13493,10,24,1987,24,NA,F,202
Neotoma,albigula,13494,10,24,1987,20,NA,M,169
Neotoma,albigula,13496,10,24,1987,24,NA,M,135
Neotoma,albigula,13502,10,24,1987,18,NA,M,176
Neotoma,albigula,13508,10,24,1987,24,NA,M,136
Neotoma,albigula,13521,10,24,1987,20,NA,F,190
Neotoma,albigula,13534,10,24,1987,20,NA,M,132
Neotoma,albigula,13547,10,24,1987,12,NA,M,212
Neotoma,albigula,13548,10,24,1987,22,NA,M,146
Neotoma,albigula,13557,10,24,1987,17,NA,F,142
Neotoma,albigula,13567,10,25,1987,3,NA,M,180
Neotoma,albigula,13568,10,25,1987,13,NA,F,190
Neotoma,albigula,13575,10,25,1987,1,NA,F,188
Neotoma,albigula,13606,10,25,1987,13,NA,M,136
Neotoma,albigula,1361,10,8,1978,3,NA,"",""
Neotoma,albigula,13615,10,25,1987,2,NA,M,203
Neotoma,albigula,13626,10,25,1987,9,NA,M,194
Neotoma,albigula,13630,10,25,1987,2,NA,F,176
Neotoma,albigula,13639,10,25,1987,7,NA,F,""
Neotoma,albigula,13669,11,21,1987,24,NA,F,150
Neotoma,albigula,13671,11,21,1987,12,NA,M,239
Neotoma,albigula,13691,11,21,1987,20,NA,F,135
Neotoma,albigula,13703,11,21,1987,18,NA,M,185
Neotoma,albigula,13720,11,21,1987,22,NA,M,153
Neotoma,albigula,13727,11,21,1987,17,NA,F,145
Neotoma,albigula,13734,11,22,1987,3,NA,F,161
Neotoma,albigula,1374,10,8,1978,2,NA,"",""
Neotoma,albigula,13748,11,22,1987,2,NA,M,214
Neotoma,albigula,13769,11,22,1987,3,NA,M,186
Neotoma,albigula,1377,10,8,1978,14,NA,"",""
Neotoma,albigula,13782,11,22,1987,7,NA,F,169
Neotoma,albigula,13795,11,22,1987,11,NA,F,168
Neotoma,albigula,13797,11,22,1987,13,NA,M,150
Neotoma,albigula,13815,11,22,1987,15,NA,F,190
Neotoma,albigula,13827,11,22,1987,9,NA,M,204
Neotoma,albigula,13899,1,23,1988,17,NA,F,161
Neotoma,albigula,13900,1,23,1988,22,NA,M,190
Neotoma,albigula,13915,1,23,1988,24,NA,F,148
Neotoma,albigula,13940,1,24,1988,3,NA,M,209
Neotoma,albigula,13944,1,24,1988,15,NA,F,198
Neotoma,albigula,13975,1,24,1988,13,NA,M,162
Neotoma,albigula,13977,1,24,1988,2,NA,F,161
Neotoma,albigula,14052,2,21,1988,20,NA,F,135
Neotoma,albigula,14053,2,21,1988,22,NA,M,186
Neotoma,albigula,14109,2,22,1988,11,NA,F,145
Neotoma,albigula,14112,2,22,1988,15,NA,F,186
Neotoma,albigula,14135,2,22,1988,13,NA,"",190
Neotoma,albigula,14137,2,22,1988,9,NA,M,200
Neotoma,albigula,14157,2,22,1988,8,NA,"",""
Neotoma,albigula,14165,2,22,1988,5,NA,F,190
Neotoma,albigula,14177,2,22,1988,9,NA,M,227
Neotoma,albigula,14218,3,20,1988,12,NA,M,232
Neotoma,albigula,14237,3,20,1988,17,NA,F,144
Neotoma,albigula,14239,3,20,1988,22,NA,M,176
Neotoma,albigula,14284,3,21,1988,3,NA,M,226
Neotoma,albigula,14313,3,21,1988,13,NA,F,192
Neotoma,albigula,14327,3,21,1988,5,NA,M,176
Neotoma,albigula,14349,4,17,1988,20,NA,F,166
Neotoma,albigula,14363,4,17,1988,22,NA,M,178
Neotoma,albigula,14384,4,18,1988,8,NA,F,60
Neotoma,albigula,14398,4,18,1988,17,NA,F,175
Neotoma,albigula,14404,4,18,1988,7,NA,M,235
Neotoma,albigula,14419,4,19,1988,11,NA,F,167
Neotoma,albigula,14442,4,19,1988,5,NA,M,131
Neotoma,albigula,14453,5,14,1988,20,NA,F,165
Neotoma,albigula,14479,5,14,1988,17,NA,F,177
Neotoma,albigula,14493,5,15,1988,15,NA,M,105
Neotoma,albigula,14495,5,15,1988,9,NA,F,112
Neotoma,albigula,14501,5,15,1988,11,NA,F,190
Neotoma,albigula,14524,5,15,1988,8,NA,F,178
Neotoma,albigula,1453,11,5,1978,2,NA,M,218
Neotoma,albigula,14532,5,15,1988,7,NA,M,""
Neotoma,albigula,14539,5,15,1988,7,NA,M,133
Neotoma,albigula,14543,6,11,1988,1,NA,M,174
Neotoma,albigula,14547,6,11,1988,24,NA,F,220
Neotoma,albigula,14549,6,11,1988,20,NA,M,126
Neotoma,albigula,14551,6,11,1988,21,NA,F,32
Neotoma,albigula,14567,6,11,1988,20,NA,F,191
Neotoma,albigula,14595,6,12,1988,8,NA,F,172
Neotoma,albigula,14606,6,12,1988,14,NA,M,100
Neotoma,albigula,14625,6,12,1988,14,NA,F,195
Neotoma,albigula,14634,6,12,1988,8,NA,F,100
Neotoma,albigula,14640,6,12,1988,15,NA,M,148
Neotoma,albigula,14646,6,12,1988,2,NA,F,148
Neotoma,albigula,1465,11,5,1978,14,NA,M,153
Neotoma,albigula,14655,7,14,1988,24,NA,F,176
Neotoma,albigula,14658,7,14,1988,24,NA,M,230
Neotoma,albigula,14659,7,14,1988,12,NA,F,133
Neotoma,albigula,14663,7,14,1988,24,NA,M,145
Neotoma,albigula,14671,7,14,1988,20,NA,F,173
Neotoma,albigula,14675,7,14,1988,1,NA,M,223
Neotoma,albigula,14698,7,15,1988,15,NA,F,143
Neotoma,albigula,14702,7,15,1988,15,NA,M,180
Neotoma,albigula,14718,7,15,1988,11,NA,F,137
Neotoma,albigula,14721,7,15,1988,4,NA,M,126
Neotoma,albigula,14728,7,15,1988,14,NA,M,90
Neotoma,albigula,14740,7,15,1988,2,NA,F,""
Neotoma,albigula,14746,8,9,1988,12,NA,F,188
Neotoma,albigula,14750,8,9,1988,20,NA,F,206
Neotoma,albigula,14760,8,9,1988,20,NA,M,118
Neotoma,albigula,14766,8,9,1988,1,NA,M,207
Neotoma,albigula,14769,8,9,1988,1,NA,F,109
Neotoma,albigula,14777,8,9,1988,17,NA,F,158
Neotoma,albigula,14795,8,10,1988,15,NA,F,150
Neotoma,albigula,14796,8,10,1988,2,NA,M,188
Neotoma,albigula,14799,8,10,1988,13,NA,F,176
Neotoma,albigula,14804,8,10,1988,2,NA,M,132
Neotoma,albigula,14807,8,10,1988,15,NA,M,188
Neotoma,albigula,14855,9,11,1988,24,NA,F,174
Neotoma,albigula,14858,9,11,1988,20,NA,F,190
Neotoma,albigula,14870,9,11,1988,6,NA,M,215
Neotoma,albigula,14874,9,11,1988,23,NA,M,112
Neotoma,albigula,14878,9,11,1988,17,NA,F,148
Neotoma,albigula,14879,9,11,1988,1,NA,M,155
Neotoma,albigula,14896,9,12,1988,2,NA,M,161
Neotoma,albigula,1490,12,2,1978,12,NA,M,223
Neotoma,albigula,14919,9,12,1988,14,NA,M,94
Neotoma,albigula,14927,9,12,1988,13,NA,F,184
Neotoma,albigula,14941,10,8,1988,1,NA,M,162
Neotoma,albigula,14946,10,8,1988,12,NA,M,""
Neotoma,albigula,14958,10,8,1988,20,NA,F,168
Neotoma,albigula,14959,10,8,1988,20,NA,F,110
Neotoma,albigula,14980,10,9,1988,13,NA,M,128
Neotoma,albigula,14981,10,9,1988,7,NA,"",""
Neotoma,albigula,14984,10,9,1988,2,NA,M,170
Neotoma,albigula,14999,10,9,1988,7,NA,F,161
Neotoma,albigula,15028,10,9,1988,10,NA,M,143
Neotoma,albigula,15037,11,5,1988,24,NA,M,182
Neotoma,albigula,15038,11,5,1988,20,NA,F,110
Neotoma,albigula,15064,11,5,1988,20,NA,F,131
Neotoma,albigula,15086,11,5,1988,20,NA,F,172
Neotoma,albigula,15087,11,5,1988,17,NA,M,128
Neotoma,albigula,1512,12,2,1978,20,NA,F,181
Neotoma,albigula,15127,11,6,1988,7,NA,M,180
Neotoma,albigula,15147,11,6,1988,7,NA,M,174
Neotoma,albigula,15159,11,6,1988,7,NA,F,156
Neotoma,albigula,15169,12,13,1988,12,NA,F,177
Neotoma,albigula,15181,12,13,1988,21,NA,F,141
Neotoma,albigula,15195,12,13,1988,20,NA,"",""
Neotoma,albigula,15239,12,14,1988,3,NA,M,196
Neotoma,albigula,1530,12,3,1978,14,NA,M,169
Neotoma,albigula,15302,12,14,1988,2,NA,M,248
Neotoma,albigula,15322,1,10,1989,12,NA,"",""
Neotoma,albigula,15352,1,10,1989,20,NA,F,155
Neotoma,albigula,15364,1,10,1989,17,NA,F,177
Neotoma,albigula,15391,1,11,1989,15,NA,F,187
Neotoma,albigula,15412,1,11,1989,3,NA,M,198
Neotoma,albigula,15459,1,11,1989,9,NA,M,275
Neotoma,albigula,15501,2,4,1989,20,NA,F,155
Neotoma,albigula,15506,2,4,1989,12,NA,F,104
Neotoma,albigula,15589,2,5,1989,3,NA,M,197
Neotoma,albigula,15591,2,5,1989,15,NA,F,""
Neotoma,albigula,15593,2,5,1989,5,NA,M,240
Neotoma,albigula,15679,3,12,1989,24,NA,F,187
Neotoma,albigula,15684,3,12,1989,12,NA,F,123
Neotoma,albigula,15686,3,12,1989,12,NA,M,249
Neotoma,albigula,15762,3,13,1989,17,NA,F,183
Neotoma,albigula,15780,3,13,1989,2,NA,M,242
Neotoma,albigula,15802,3,14,1989,3,NA,M,192
Neotoma,albigula,15845,4,1,1989,3,NA,M,196
Neotoma,albigula,15846,4,1,1989,12,NA,F,137
Neotoma,albigula,15913,4,1,1989,24,NA,M,180
Neotoma,albigula,15922,4,2,1989,17,NA,F,103
Neotoma,albigula,15938,4,2,1989,17,NA,F,106
Neotoma,albigula,15947,4,2,1989,20,NA,F,190
Neotoma,albigula,15977,5,9,1989,20,NA,F,177
Neotoma,albigula,15981,5,9,1989,21,NA,M,100
Neotoma,albigula,15985,5,9,1989,21,NA,F,188
Neotoma,albigula,15988,5,9,1989,24,NA,F,138
Neotoma,albigula,16014,5,10,1989,12,NA,"",""
Neotoma,albigula,16020,5,10,1989,17,NA,F,78
Neotoma,albigula,16033,5,10,1989,17,NA,F,88
Neotoma,albigula,16042,5,10,1989,17,NA,F,85
Neotoma,albigula,16060,5,11,1989,3,NA,M,203
Neotoma,albigula,16099,6,3,1989,24,NA,F,148
Neotoma,albigula,16109,6,3,1989,12,NA,F,57
Neotoma,albigula,16111,6,3,1989,12,NA,F,126
Neotoma,albigula,16120,6,3,1989,21,NA,M,121
Neotoma,albigula,16125,6,3,1989,20,NA,F,178
Neotoma,albigula,16151,6,3,1989,24,NA,F,141
Neotoma,albigula,16192,6,4,1989,14,NA,M,104
Neotoma,albigula,16222,7,3,1989,24,NA,F,207
Neotoma,albigula,16224,7,3,1989,12,NA,F,""
Neotoma,albigula,16231,7,3,1989,17,NA,M,84
Neotoma,albigula,16232,7,3,1989,21,NA,M,145
Neotoma,albigula,16241,7,3,1989,20,NA,M,131
Neotoma,albigula,16253,7,3,1989,17,NA,F,73
Neotoma,albigula,16261,7,3,1989,21,NA,F,160
Neotoma,albigula,16270,7,3,1989,24,NA,F,""
Neotoma,albigula,16313,7,4,1989,14,NA,M,116
Neotoma,albigula,16335,7,29,1989,20,NA,M,88
Neotoma,albigula,16340,7,29,1989,20,NA,M,132
Neotoma,albigula,16350,7,29,1989,21,NA,M,77
Neotoma,albigula,16398,7,30,1989,14,NA,M,151
Neotoma,albigula,16407,7,30,1989,2,NA,F,97
Neotoma,albigula,16446,9,3,1989,17,NA,F,118
Neotoma,albigula,16462,9,4,1989,3,NA,M,208
Neotoma,albigula,16490,10,7,1989,21,NA,M,167
Neotoma,albigula,16526,10,7,1989,20,NA,M,92
Neotoma,albigula,16546,10,8,1989,12,NA,F,185
Neotoma,albigula,16581,10,8,1989,17,NA,F,149
Neotoma,albigula,16606,11,4,1989,12,NA,F,190
Neotoma,albigula,16619,11,4,1989,20,NA,M,128
Neotoma,albigula,16626,11,4,1989,1,NA,F,156
Neotoma,albigula,16642,11,4,1989,17,NA,F,157
Neotoma,albigula,16644,11,4,1989,21,NA,"",""
Neotoma,albigula,16753,12,4,1989,21,NA,M,190
Neotoma,albigula,16796,12,4,1989,17,NA,F,158
Neotoma,albigula,16835,12,5,1989,3,NA,F,161
Neotoma,albigula,16916,1,6,1990,17,NA,F,165
Neotoma,albigula,16995,1,29,1990,12,NA,F,197
Neotoma,albigula,171,9,11,1977,12,NA,"",""
Neotoma,albigula,17133,2,24,1990,12,NA,F,194
Neotoma,albigula,17137,2,24,1990,1,NA,F,152
Neotoma,albigula,17146,2,24,1990,1,NA,M,48
Neotoma,albigula,17164,2,24,1990,17,NA,F,169
Neotoma,albigula,17230,2,25,1990,2,NA,M,218
Neotoma,albigula,17275,3,29,1990,18,NA,F,110
Neotoma,albigula,17281,3,29,1990,17,NA,F,170
Neotoma,albigula,1729,4,28,1979,12,NA,F,86
Neotoma,albigula,1731,4,28,1979,12,NA,F,239
Neotoma,albigula,17317,3,30,1990,15,NA,M,243
Neotoma,albigula,17382,4,24,1990,12,NA,M,122
Neotoma,albigula,17423,4,25,1990,17,NA,F,158
Neotoma,albigula,17503,5,23,1990,18,NA,F,143
